category,title,price,nums,name,brand,symptoms,type
风湿骨外伤,同仁堂 国公酒 328ml 舒筋活络散风祛湿关节疼腰腿痛 北京同仁堂,24.00,48000,同仁堂328毫升,同仁堂（TRT）,关节痛,舒筋通络
风湿骨外伤,颈复康 颈复康颗粒 5g/袋*12袋/盒 活血通络 散风止痛,39.00,26000,颈复康5g/袋*12袋/盒,颈复康,劲项僵硬,空
风湿骨外伤,葛洪 桂龙药膏202g*6瓶 祛风除湿舒筋活络温肾补血用于风湿骨痛 慢性腰腿痛 6瓶礼盒装,1290.00,11000,葛洪桂龙药膏 202g*6瓶,葛洪,风湿骨痛,风湿骨痛
风湿骨外伤,法斯通 酮洛芬凝胶 50克/支 用于因外伤，劳损或风湿引起的炎症与疼痛,36.00,16000,法斯通酮洛芬凝胶,法斯通,挫伤，软组织损伤,关节炎，骨关节炎
风湿骨外伤,云南白药气雾剂 50g+60g 红瓶冷敷镇痛白瓶持续疗伤跌打损（跌打损伤淤血肿痛肌肉酸痛风湿疼痛）,45.00,54000,云南白药(50g*1瓶+60g*1瓶)/盒,云南白药（YUNNANBAIYAO）,皮肤红肿，皮肤瘙痒，皮肤有渗出，药疹,其它
风湿骨外伤,羚锐 壮骨麝香止痛膏 7cm*10cm*10贴简装 祛风湿 活血止痛 治疗扭伤 贴膏膏药贴,5.00,130000,羚锐壮骨麝香止痛膏,羚锐,关节痛，风湿骨痛,空
风湿骨外伤,奇正藏药消痛贴膏7贴消肿止痛活血化瘀风湿类风湿肩周炎藏药,105.00,100000,奇正7贴,奇正,空,类风湿，肩周炎，腰肌劳损
风湿骨外伤,奇正消痛贴膏5贴活血化瘀消肿止痛用于急慢性扭挫伤跌打瘀痛骨质增生贴膏,79.90,100000,奇正5贴/盒,奇正,空,类风湿，跌打损伤，肩周炎，腰肌劳损
风湿骨外伤,云南白药膏10片 活血散淤消肿止痛祛风除湿,48.00,50000,云南白药云南白药膏,云南白药（YUNNANBAIYAO）,风湿骨痛，淤血肿痛,风湿骨痛，跌打损伤
风湿骨外伤,葛洪 桂龙药膏202g 祛风除湿舒筋活络温肾补血用于风湿骨痛 慢性腰腿痛,258.00,15000,葛洪202g,葛洪,风湿骨痛,风湿骨痛
风湿骨外伤,康缘 复方南星止痛膏 10cm*13cm*6贴,40.00,12000,康缘复方南星止痛膏,康缘,空,空
风湿骨外伤,奇正消痛贴膏6贴活血化瘀消肿止痛用于急慢性扭挫伤跌打瘀痛骨质增生风湿肩周炎臧膏药,90.00,100000,奇正6贴,奇正,空,类风湿，肩周炎，腰肌劳损
皮肤用药,万特力 吲哚美辛贴片 7cm*10cm*7片（肌肉疼 肩部僵硬酸痛 腰痛 关节痛 腱鞘炎 贴膏 膏药）,66.50,46000,万特力7cm*10cm*7片,万特力,皮肤红肿,其它
风湿骨外伤,云南白药气雾剂 85g+30g 红瓶冷敷镇痛白瓶持续疗伤（跌打损伤淤血肿痛肌肉酸痛风湿疼痛）,45.00,67000,云南白药85g+30g,云南白药（YUNNANBAIYAO）,皮肤红肿，皮肤瘙痒，皮肤有渗出，药疹,其它
风湿骨外伤,葛洪 桂龙药膏202g*3瓶 祛风除湿舒筋活络温肾补血用于风湿骨痛 慢性腰腿痛 3瓶礼盒装,699.00,9000,葛洪桂龙药膏 202g*3瓶,葛洪,风湿骨痛,风湿骨痛
风湿骨外伤,修成 千山活血膏 5g*3张/盒 活血化瘀 舒筋活络,78.00,4700,修成千山活血膏,修成,屈伸不利,跌打损伤
风湿骨外伤,奇正 消痛贴膏 16贴,235.00,100000,奇正消痛贴膏,奇正,风湿骨痛,其它
风湿骨外伤,颈复康 颈复康颗粒 5g*10袋（活血通络 散风止痛 用于风湿瘀阻所致的颈椎病）,33.80,26000,颈复康颈复康颗粒,颈复康,空,空
风湿骨外伤,本草纲目 麝香祛痛搽剂 每瓶装100毫升 活血祛疏通经络瘀消肿止痛,59.00,3000,本草纲目麝香祛痛搽剂,本草纲目,淤血肿痛,跌打损伤
风湿骨外伤,玉林 正骨水（附喷头）30ml（ 活血祛瘀，舒筋活络，消肿止痛 跌打扭伤 ）,17.90,24000,玉林正骨水(附喷头)30ml,玉林,淤血肿痛,跌打损伤
风湿骨外伤,云南白药雷公消炎镇痛膏4贴 止疼贴膏膏药贴止痛膏扭伤舒筋活络活血散瘀风湿关节痛腰痛颈椎痛跌打损伤,18.00,21000,云南白药消炎镇痛膏,云南白药（YUNNANBAIYAO）,空,其它
风湿骨外伤,余良卿号 余良卿号 活血止痛膏 5贴/盒,16.90,11000,余良卿号活血止痛膏,余良卿号,空,空
风湿骨外伤,云南白药膏8片 活血散淤消肿止痛祛风除湿,40.80,19000,云南白药云南白药膏,云南白药（YUNNANBAIYAO）,风湿骨痛，淤血肿痛,风湿骨痛，跌打损伤
风湿骨外伤,梁介福药业 斧标驱风油 56ml （祛风止痛芳香通窍用于伤风喷嚏鼻塞）,29.50,61000,梁介福56ml,梁介福（LJF）,空,空
风湿骨外伤,明仁 颈痛颗粒 4g*12袋 活血化瘀 行气止痛 神经根型颈椎病属血瘀气滞、脉络闭阻证,69.00,4900,明仁颈痛颗粒,明仁（MINGREN）,肩甲痛,空
风湿骨外伤,吉民 神农镇痛膏 8片 活血散瘀 消肿止痛 腰背酸痛 跌打损伤 风湿关节痛 贴膏膏药贴,49.00,9200,吉民神农镇痛膏 10cm*14cm*8片/盒,吉民,关节痛,空
风湿骨外伤,修正 麝香壮骨膏 10贴 用于风湿痛关节痛腰痛神经痛扭伤 消炎镇痛,35.80,9000,修正麝香壮骨膏 10贴,修正,空,风湿骨痛
风湿骨外伤,天和 天和骨通贴膏 10贴 祛风湿 活血通络 消肿止痛 贴膏 膏药,25.60,51000,天和10贴,天和,关节痛，手脚肿胀，手脚麻木,风湿骨痛
风湿骨外伤,羚锐 活血消痛酊 60ml 活血化瘀 散寒通络 祛风除湿 舒筋止痛 骨性关节炎引起的疼痛 外用 涂于患处,58.00,46000,羚锐60ML,羚锐,空,空
风湿骨外伤,冯了性 风湿跌打药酒 500ml 活血止痛跌打损伤关节炎手足麻木,28.90,8300,冯了性500ml,冯了性,空,跌打损伤
风湿骨外伤,羚锐 通络祛痛膏 7cm*10cm*5贴 （活血通络 消肿止痛 治疗颈椎病 贴膏 膏药）,29.00,46000,羚锐7cm*10cm*5片,羚锐,关节痛,骨关节炎
风湿骨外伤,云南白药酊90ml 风湿麻木筋骨关节疼痛消肿止痛酊跌打损伤扭伤舒筋活络活血散瘀冻伤蚊虫叮咬,37.50,4000,云南白药云南白药酊90ml,云南白药（YUNNANBAIYAO）,空,风湿骨痛，跌打损伤
风湿骨外伤,羚锐 辣椒风湿膏 7cm*10cm*20贴 祛风散寒 舒筋活络 消肿止痛 贴膏 膏药贴,30.00,150000,羚锐辣椒风湿膏,羚锐,关节痛,腰颈椎病，风湿骨痛，跌打损伤，腰肌劳损
风湿骨外伤,梁介福 斧标正红花油 22ml（活血止痛 风湿骨痛 跌打扭伤）,15.80,61000,梁介福斧标正红花油 22ml,梁介福,空,风湿骨痛，跌打损伤
风湿骨外伤,富兴飞鸽 代温灸膏 2贴/袋x6袋/盒,60.00,2300,富兴飞鸽代温灸膏,富兴飞鸽,空,空
风湿骨外伤,同济堂 颈舒颗粒 6g*9袋 活血化瘀 温经通窍,45.90,5400,同济堂颈舒颗粒,同济堂,空,空
皮肤用药,万特力 吲哚美辛凝胶 35g （肌肉疼 肩部僵硬酸痛 腰痛 关节痛 腱鞘炎）,62.90,46000,万特力35g,万特力,空,其它
补肾壮阳,德众 腰肾膏 7cm*10cm*12贴 温肾助阳 强筋壮骨 祛风止痛 用于肾虚性腰膝酸痛 肌肉酸痛 夜尿,144.00,5800,德众腰肾膏,德众,腰痛，夜尿频多,肾阳虚
风湿骨外伤,正大 九力 盐酸氨基葡萄糖片12片（治疗和预防全身所有部位的骨关节炎）,38.90,7500,正大750mg*6片*2板,正大,空,空
风湿骨外伤,步迈新 盐酸氨基葡萄糖片 28片 全身所有部位骨关节炎的治疗和预防：包括膝关节、髋关节,46.00,5200,步迈新盐酸氨基葡萄糖片 28片,步迈新,关节痛,关节炎
风湿骨外伤,万通 伤湿止痛膏 10贴祛风湿 活血止痛 治疗扭伤 贴膏 膏药贴,15.50,12000,万通伤湿止痛膏,万通,空,风湿骨痛
风湿骨外伤,云南白药酊 30ml（跌打损伤 消肿止痛 风湿）,12.50,20000,云南白药云南白药酊,云南白药（YUNNANBAIYAO）,空,空
风湿骨外伤,沈阳红 红药贴膏 7cm*10cm*4贴*3袋,48.00,11000,沈阳红红药贴膏,沈阳红,空,空
风湿骨外伤,白云山 陈李济 舒筋健腰丸45g*10瓶 补益肝肾 强健筋骨 驱风除湿 活络止痛,890.00,57000,陈李济舒筋健腰丸45g*10瓶,陈李济,腰痛,腰椎间盘突出
风湿骨外伤,葛洪 桂龙药膏202g*6瓶 祛风除湿舒筋活络温肾补血用于风湿骨痛 慢性腰腿痛 6瓶礼盒装,1290.00,11000,葛洪桂龙药膏 202g*6瓶,葛洪,风湿骨痛,风湿骨痛
风湿骨外伤,奇正藏药消痛贴膏10贴活血化瘀消肿止痛跌打瘀痛风湿类风湿肩周炎腰肌劳损,145.00,100000,奇正消痛贴膏,奇正,风湿骨痛，挫伤,类风湿，骨质增生，肩周炎，腰肌劳损
风湿骨外伤,云南白药膏15贴 膏药贴止痛膏止疼贴膏风湿关节痛腰痛颈椎痛肩周痛消肿跌打损伤扭伤舒筋活络活血散瘀,69.00,70000,云南白药云南白药膏,云南白药（YUNNANBAIYAO）,风湿骨痛，淤血肿痛,风湿骨痛，跌打损伤
风湿骨外伤,云南白药气雾剂 85g+60g 红瓶冷敷镇痛白瓶持续疗伤（跌打损伤 消肿止痛 风湿）,49.00,120000,云南白药85g+60g,云南白药（YUNNANBAIYAO）,空,其它
风湿骨外伤,曹清华 薏辛除湿止痛胶囊216粒 风湿骨痛关节痛,428.00,30000,曹清华0.3g*18*12粒,曹清华,关节痛,其它
风湿骨外伤,云南白药膏10贴 膏药贴止痛膏止疼贴膏风湿关节痛腰痛颈椎痛肩周痛跌消肿阵痛打损伤扭伤舒筋活络活血散瘀,47.80,50000,云南白药云南白药膏,云南白药（YUNNANBAIYAO）,风湿骨痛，淤血肿痛,风湿骨痛，跌打损伤
风湿骨外伤,三康 盐酸氨基葡萄糖胶囊0.24g*90s（治疗和预防全身所有部位的骨关节炎）,35.90,28000,三康盐酸氨基葡萄糖胶囊,三康,空,关节炎，肩周炎
风湿骨外伤,白云山 701 跌打镇痛膏 1罐 活血止痛 散瘀消肿 祛风胜湿 扭挫伤 腰腿关节疼痛 贴膏膏药贴,58.00,36000,白云山701跌打镇痛膏10cm*400cm,白云山,关节痛，腰痛，腰腿酸痛,空
风湿骨外伤,羚锐 通络祛痛膏 7cm*10cm*6贴 （骨质增生一贴灵 活血通络 散寒除湿 消肿止痛 治疗颈椎病 贴膏 膏药 外用）,39.00,46000,羚锐6贴,羚锐,关节痛，屈伸不利,空
风湿骨外伤,葛洪 桂龙药膏202g*3瓶 祛风除湿舒筋活络温肾补血用于风湿骨痛 慢性腰腿痛 3瓶礼盒装,699.00,9000,葛洪桂龙药膏 202g*3瓶,葛洪,风湿骨痛,风湿骨痛
风湿骨外伤,云南白药膏15片 活血散淤消肿止痛祛风除湿,69.00,70000,云南白药15片装/6.5*10cm,云南白药（YUNNANBAIYAO）,风湿骨痛，淤血肿痛,风湿骨痛，跌打损伤
皮肤用药,万特力 吲哚美辛搽剂 45g（肌肉疼 肩部僵硬酸痛 腰痛 关节痛 腱鞘炎）,66.50,46000,万特力45g,万特力,皮肤红肿,其它
风湿骨外伤,必艾得 吲哚美辛巴布膏 6片/袋,95.00,300,必艾得吲哚美辛巴布膏,必艾得,软组织损伤，局部疼痛,类风湿，腰颈椎病，肩周炎
风湿骨外伤,撒隆巴斯-爱 复方水杨酸甲酯薄荷醇贴剂 6.5cm*4.2cm*40贴,55.00,14000,撒隆巴斯-爱6.5cm*4.2cm*40贴,撒隆巴斯-爱,空,空
风湿骨外伤,云南白药膏打孔透气型5片 活血散淤消肿止痛祛风除湿,21.90,17000,云南白药云南白药膏（打孔透气型）,云南白药（YUNNANBAIYAO）,风湿骨痛，淤血肿痛,风湿骨痛，跌打损伤
止痛镇痛,扶他林 双氯芬酸二乙胺乳胶剂 20g 用于缓解肌肉、软组织和关节的轻至中度疼痛,24.80,36000,扶他林20g,扶他林,腰部酸痛，肩痛，颈部酸胀,肌肉痛，创伤疼痛，关节痛，其它
风湿骨外伤,同仁堂 国公酒 328ml 舒筋活络散风祛湿关节疼腰腿痛 北京同仁堂,24.00,48000,同仁堂328毫升,同仁堂（TRT）,关节痛,舒筋通络
风湿骨外伤,颈复康 颈复康颗粒 5g/袋*12袋/盒 活血通络 散风止痛,39.00,26000,颈复康5g/袋*12袋/盒,颈复康,劲项僵硬,空
风湿骨外伤,葛洪 桂龙药膏202g*6瓶 祛风除湿舒筋活络温肾补血用于风湿骨痛 慢性腰腿痛 6瓶礼盒装,1290.00,11000,葛洪桂龙药膏 202g*6瓶,葛洪,风湿骨痛,风湿骨痛
风湿骨外伤,法斯通 酮洛芬凝胶 50克/支 用于因外伤，劳损或风湿引起的炎症与疼痛,36.00,16000,法斯通酮洛芬凝胶,法斯通,挫伤，软组织损伤,关节炎，骨关节炎
风湿骨外伤,云南白药气雾剂 50g+60g 红瓶冷敷镇痛白瓶持续疗伤跌打损（跌打损伤淤血肿痛肌肉酸痛风湿疼痛）,45.00,54000,云南白药(50g*1瓶+60g*1瓶)/盒,云南白药（YUNNANBAIYAO）,皮肤红肿，皮肤瘙痒，皮肤有渗出，药疹,其它
风湿骨外伤,羚锐 壮骨麝香止痛膏 7cm*10cm*10贴简装 祛风湿 活血止痛 治疗扭伤 贴膏膏药贴,5.00,130000,羚锐壮骨麝香止痛膏,羚锐,关节痛，风湿骨痛,空
风湿骨外伤,奇正藏药消痛贴膏7贴消肿止痛活血化瘀风湿类风湿肩周炎藏药,105.00,100000,奇正7贴,奇正,空,类风湿，肩周炎，腰肌劳损
风湿骨外伤,奇正消痛贴膏5贴活血化瘀消肿止痛用于急慢性扭挫伤跌打瘀痛骨质增生贴膏,79.90,100000,奇正5贴/盒,奇正,空,类风湿，跌打损伤，肩周炎，腰肌劳损
风湿骨外伤,云南白药膏10片 活血散淤消肿止痛祛风除湿,48.00,50000,云南白药云南白药膏,云南白药（YUNNANBAIYAO）,风湿骨痛，淤血肿痛,风湿骨痛，跌打损伤
风湿骨外伤,葛洪 桂龙药膏202g 祛风除湿舒筋活络温肾补血用于风湿骨痛 慢性腰腿痛,258.00,15000,葛洪202g,葛洪,风湿骨痛,风湿骨痛
风湿骨外伤,康缘 复方南星止痛膏 10cm*13cm*6贴,40.00,12000,康缘复方南星止痛膏,康缘,空,空
风湿骨外伤,奇正消痛贴膏6贴活血化瘀消肿止痛用于急慢性扭挫伤跌打瘀痛骨质增生风湿肩周炎臧膏药,90.00,100000,奇正6贴,奇正,空,类风湿，肩周炎，腰肌劳损
皮肤用药,万特力 吲哚美辛贴片 7cm*10cm*7片（肌肉疼 肩部僵硬酸痛 腰痛 关节痛 腱鞘炎 贴膏 膏药）,66.50,46000,万特力7cm*10cm*7片,万特力,皮肤红肿,其它
风湿骨外伤,云南白药气雾剂 85g+30g 红瓶冷敷镇痛白瓶持续疗伤（跌打损伤淤血肿痛肌肉酸痛风湿疼痛）,45.00,67000,云南白药85g+30g,云南白药（YUNNANBAIYAO）,皮肤红肿，皮肤瘙痒，皮肤有渗出，药疹,其它
风湿骨外伤,葛洪 桂龙药膏202g*3瓶 祛风除湿舒筋活络温肾补血用于风湿骨痛 慢性腰腿痛 3瓶礼盒装,699.00,9000,葛洪桂龙药膏 202g*3瓶,葛洪,风湿骨痛,风湿骨痛
风湿骨外伤,修成 千山活血膏 5g*3张/盒 活血化瘀 舒筋活络,78.00,4700,修成千山活血膏,修成,屈伸不利,跌打损伤
风湿骨外伤,奇正 消痛贴膏 16贴,235.00,100000,奇正消痛贴膏,奇正,风湿骨痛,其它
风湿骨外伤,颈复康 颈复康颗粒 5g*10袋（活血通络 散风止痛 用于风湿瘀阻所致的颈椎病）,33.80,26000,颈复康颈复康颗粒,颈复康,空,空
风湿骨外伤,本草纲目 麝香祛痛搽剂 每瓶装100毫升 活血祛疏通经络瘀消肿止痛,59.00,3000,本草纲目麝香祛痛搽剂,本草纲目,淤血肿痛,跌打损伤
风湿骨外伤,玉林 正骨水（附喷头）30ml（ 活血祛瘀，舒筋活络，消肿止痛 跌打扭伤 ）,17.90,24000,玉林正骨水(附喷头)30ml,玉林,淤血肿痛,跌打损伤
风湿骨外伤,云南白药雷公消炎镇痛膏4贴 止疼贴膏膏药贴止痛膏扭伤舒筋活络活血散瘀风湿关节痛腰痛颈椎痛跌打损伤,18.00,21000,云南白药消炎镇痛膏,云南白药（YUNNANBAIYAO）,空,其它
风湿骨外伤,余良卿号 余良卿号 活血止痛膏 5贴/盒,16.90,11000,余良卿号活血止痛膏,余良卿号,空,空
风湿骨外伤,云南白药膏8片 活血散淤消肿止痛祛风除湿,40.80,19000,云南白药云南白药膏,云南白药（YUNNANBAIYAO）,风湿骨痛，淤血肿痛,风湿骨痛，跌打损伤
风湿骨外伤,梁介福药业 斧标驱风油 56ml （祛风止痛芳香通窍用于伤风喷嚏鼻塞）,29.50,61000,梁介福56ml,梁介福（LJF）,空,空
风湿骨外伤,明仁 颈痛颗粒 4g*12袋 活血化瘀 行气止痛 神经根型颈椎病属血瘀气滞、脉络闭阻证,69.00,4900,明仁颈痛颗粒,明仁（MINGREN）,肩甲痛,空
风湿骨外伤,吉民 神农镇痛膏 8片 活血散瘀 消肿止痛 腰背酸痛 跌打损伤 风湿关节痛 贴膏膏药贴,49.00,9200,吉民神农镇痛膏 10cm*14cm*8片/盒,吉民,关节痛,空
风湿骨外伤,修正 麝香壮骨膏 10贴 用于风湿痛关节痛腰痛神经痛扭伤 消炎镇痛,35.80,9000,修正麝香壮骨膏 10贴,修正,空,风湿骨痛
风湿骨外伤,天和 天和骨通贴膏 10贴 祛风湿 活血通络 消肿止痛 贴膏 膏药,25.60,51000,天和10贴,天和,关节痛，手脚肿胀，手脚麻木,风湿骨痛
风湿骨外伤,羚锐 活血消痛酊 60ml 活血化瘀 散寒通络 祛风除湿 舒筋止痛 骨性关节炎引起的疼痛 外用 涂于患处,58.00,46000,羚锐60ML,羚锐,空,空
风湿骨外伤,冯了性 风湿跌打药酒 500ml 活血止痛跌打损伤关节炎手足麻木,28.90,8300,冯了性500ml,冯了性,空,跌打损伤
风湿骨外伤,羚锐 通络祛痛膏 7cm*10cm*5贴 （活血通络 消肿止痛 治疗颈椎病 贴膏 膏药）,29.00,46000,羚锐7cm*10cm*5片,羚锐,关节痛,骨关节炎
风湿骨外伤,云南白药酊90ml 风湿麻木筋骨关节疼痛消肿止痛酊跌打损伤扭伤舒筋活络活血散瘀冻伤蚊虫叮咬,37.50,4000,云南白药云南白药酊90ml,云南白药（YUNNANBAIYAO）,空,风湿骨痛，跌打损伤
风湿骨外伤,羚锐 辣椒风湿膏 7cm*10cm*20贴 祛风散寒 舒筋活络 消肿止痛 贴膏 膏药贴,30.00,150000,羚锐辣椒风湿膏,羚锐,关节痛,腰颈椎病，风湿骨痛，跌打损伤，腰肌劳损
风湿骨外伤,梁介福 斧标正红花油 22ml（活血止痛 风湿骨痛 跌打扭伤）,15.80,61000,梁介福斧标正红花油 22ml,梁介福,空,风湿骨痛，跌打损伤
风湿骨外伤,富兴飞鸽 代温灸膏 2贴/袋x6袋/盒,60.00,2300,富兴飞鸽代温灸膏,富兴飞鸽,空,空
风湿骨外伤,同济堂 颈舒颗粒 6g*9袋 活血化瘀 温经通窍,45.90,5400,同济堂颈舒颗粒,同济堂,空,空
皮肤用药,万特力 吲哚美辛凝胶 35g （肌肉疼 肩部僵硬酸痛 腰痛 关节痛 腱鞘炎）,62.90,46000,万特力35g,万特力,空,其它
